game_date,team,latest_report_datetime,out_count,doubtful_count,questionable_count,probable_count,available_count,weighted_injury_score,reported_player_count,estimated_absence_days_total,estimated_absence_days_max,injury_impact_score,long_term_absence_count
2021-11-05,SAS,2021-11-05 17:00:00,5,0,0,0,0,5.0,5,65.0,45.0,65.0,1
2021-11-05,TOR,2021-11-05 17:00:00,2,0,0,0,0,2.0,2,17.0,10.0,17.0,0
2021-11-05,WAS,2021-11-05 17:00:00,5,0,0,0,0,5.0,5,279.0,240.0,279.0,2
2021-11-06,ATL,2021-11-06 17:00:00,4,0,1,1,0,4.75,7,33.0,7.0,25.05,0
2021-11-06,BOS,2021-11-06 17:00:00,3,0,1,0,1,3.5,6,46.0,25.0,15.6,0
2021-11-06,CHI,2021-11-06 17:00:00,4,0,0,0,1,4.0,5,25.0,8.0,17.0,0
2021-11-06,DAL,2021-11-06 17:00:00,1,0,2,0,0,2.0,3,9.0,3.0,5.7,0
2021-11-06,DEN,2021-11-06 17:00:00,3,0,0,0,0,3.0,3,15.0,7.0,15.0,0
2021-11-06,HOU,2021-11-06 17:00:00,3,0,0,0,1,3.0,5,21.0,5.0,14.25,0
2021-11-06,LAL,2021-11-06 17:00:00,4,0,1,1,0,4.75,7,36.0,8.0,25.3,0
2021-11-06,MIA,2021-11-06 17:00:00,3,0,2,0,0,4.0,5,44.0,12.0,33.0,0
2021-11-06,PHI,2021-11-06 17:00:00,7,0,2,0,0,8.0,10,46.0,7.0,38.95,0
2021-11-06,PHX,2021-11-06 17:00:00,2,0,1,0,0,2.5,4,262.0,240.0,250.55,2
2021-11-06,POR,2021-11-05 17:00:00,0,0,0,0,0,0.0,1,5.0,5.0,1.25,0
2021-11-06,UTA,2021-11-06 17:00:00,3,0,2,0,0,4.0,5,35.0,10.0,24.0,0
2021-11-07,BRK,2021-11-07 17:00:00,7,0,0,0,0,7.0,7,31.0,5.0,31.0,0
2021-11-07,CHA,2021-11-07 17:00:00,5,0,1,0,0,5.5,7,31.0,5.0,25.6,0
2021-11-07,CLE,2021-11-07 17:00:00,4,0,0,0,0,4.0,5,34.0,14.0,30.25,1
2021-11-07,GSW,2021-11-07 17:00:00,3,0,0,0,0,3.0,3,18.0,7.0,18.0,0
2021-11-07,HOU,2021-11-07 17:00:00,4,0,0,0,0,4.0,5,21.0,5.0,17.25,0
2021-11-07,IND,2021-11-07 17:00:00,5,0,0,0,1,5.0,7,56.0,25.0,42.25,1
2021-11-07,LAC,2021-11-07 17:00:00,3,0,0,0,0,3.0,4,255.0,240.0,251.25,1
2021-11-07,MIL,2021-11-07 17:00:00,3,0,1,0,0,3.5,4,18.0,7.0,16.35,0
2021-11-07,NYK,2021-11-07 17:00:00,2,0,0,0,0,2.0,2,10.0,5.0,10.0,0
2021-11-07,OKC,2021-11-07 17:00:00,2,0,0,0,4,2.0,7,33.0,5.0,11.25,0
2021-11-07,ORL,2021-11-07 17:00:00,4,0,0,0,2,4.0,6,53.0,12.0,33.0,0
2021-11-07,SAC,2021-11-07 17:00:00,2,0,0,0,2,2.0,5,23.0,5.0,9.25,0
2021-11-07,SAS,2021-11-07 17:00:00,5,0,0,0,0,5.0,5,65.0,45.0,65.0,1
2021-11-07,TOR,2021-11-07 17:00:00,2,0,0,0,1,2.0,3,20.0,10.0,13.0,0
2021-11-07,UTA,2021-11-07 17:00:00,4,0,0,0,0,4.0,5,23.0,7.0,19.25,0
2021-11-07,WAS,2021-11-07 17:00:00,6,0,0,0,1,6.0,8,294.0,240.0,280.25,2
2021-11-08,ATL,2021-11-08 17:00:00,4,0,0,1,0,4.25,6,30.0,7.0,23.7,0
2021-11-08,BRK,2021-11-08 17:00:00,4,0,0,0,0,4.0,5,23.0,5.0,19.25,0
2021-11-08,CHA,2021-11-08 17:00:00,5,0,0,0,0,5.0,6,28.0,5.0,24.25,0
2021-11-08,CHI,2021-11-08 17:00:00,4,0,0,0,1,4.0,5,25.0,8.0,17.0,0
2021-11-08,DAL,2021-11-08 17:00:00,1,0,0,0,0,1.0,1,3.0,3.0,3.0,0
2021-11-08,DEN,2021-11-08 17:00:00,4,0,0,1,0,4.25,6,26.0,7.0,19.7,0
2021-11-08,GSW,2021-11-08 17:00:00,3,0,0,0,0,3.0,4,23.0,7.0,19.25,0
2021-11-08,LAL,2021-11-08 17:00:00,4,0,2,1,0,5.25,8,43.0,8.0,26.95,0
2021-11-08,MEM,2021-11-08 17:00:00,2,1,1,0,0,3.25,5,39.0,25.0,32.85,1
2021-11-08,MIA,2021-11-08 17:00:00,2,0,1,0,0,2.5,4,29.0,12.0,18.65,0
2021-11-08,MIN,2021-11-08 17:00:00,2,0,1,0,0,2.5,4,25.0,10.0,15.75,0
2021-11-08,NOP,2021-11-08 17:00:00,2,0,2,0,0,3.0,4,76.0,45.0,72.7,2
2021-11-08,NYK,2021-11-08 17:00:00,1,0,2,0,0,2.0,4,16.0,5.0,8.95,0
2021-11-08,PHI,2021-11-08 17:00:00,6,0,1,0,0,6.5,7,33.0,7.0,31.35,0
2021-11-08,PHX,2021-11-08 17:00:00,2,0,0,0,0,2.0,3,248.0,240.0,244.25,1
2021-11-08,SAC,2021-11-08 17:00:00,1,0,1,0,0,1.5,3,11.0,5.0,5.6,0
2021-11-09,ATL,2021-11-09 17:00:00,4,0,2,0,0,5.0,7,33.0,7.0,25.95,0
2021-11-09,LAC,2021-11-09 17:00:00,3,0,0,0,0,3.0,4,255.0,240.0,251.25,1
2021-11-09,MIL,2021-11-09 17:00:00,3,0,0,0,0,3.0,3,15.0,7.0,15.0,0
2021-11-09,PHI,2021-11-09 17:00:00,6,0,1,0,0,6.5,8,38.0,7.0,32.6,0
2021-11-09,POR,2021-11-08 17:00:00,0,0,0,0,0,0.0,1,5.0,5.0,1.25,0
2021-11-09,UTA,2021-11-09 17:00:00,1,0,1,0,2,1.5,5,25.0,7.0,9.6,0
2021-11-10,BOS,2021-11-10 17:00:00,2,0,0,0,1,2.0,3,42.0,25.0,17.0,1
2021-11-10,BRK,2021-11-10 17:00:00,4,0,0,0,0,4.0,4,18.0,5.0,18.0,0
2021-11-10,CHA,2021-11-10 17:00:00,5,0,0,0,0,5.0,5,23.0,5.0,23.0,0
2021-11-10,CHI,2021-11-10 17:00:00,5,0,0,0,1,5.0,6,30.0,8.0,22.0,0
2021-11-10,CLE,2021-11-10 17:00:00,3,0,1,0,0,3.5,4,27.0,14.0,19.3,1
2021-11-10,DAL,2021-11-10 17:00:00,3,0,0,0,0,3.0,3,13.0,5.0,13.0,0
2021-11-10,DEN,2021-11-10 17:00:00,5,0,0,1,0,5.25,6,26.0,7.0,23.45,0
2021-11-10,DET,2021-11-10 17:00:00,5,0,0,1,0,5.25,7,38.0,8.0,27.45,0
2021-11-10,GSW,2021-11-10 17:00:00,2,0,1,0,0,2.5,4,22.0,7.0,16.6,0
2021-11-10,HOU,2021-11-10 17:00:00,2,0,2,0,0,3.0,4,16.0,5.0,12.7,0
2021-11-10,IND,2021-11-10 17:00:00,5,0,1,0,0,5.5,7,49.0,25.0,43.6,1
2021-11-10,LAL,2021-11-10 17:00:00,4,0,4,1,0,6.25,10,71.0,14.0,39.55,2
2021-11-10,MEM,2021-11-10 17:00:00,2,0,2,0,0,3.0,5,39.0,25.0,19.85,1
2021-11-10,MIA,2021-11-10 17:00:00,4,0,3,1,0,5.75,9,49.0,12.0,33.5,0
2021-11-10,MIL,2021-11-10 17:00:00,3,0,0,0,0,3.0,4,20.0,7.0,16.25,0
2021-11-10,MIN,2021-11-10 17:00:00,1,0,0,0,0,1.0,2,10.0,5.0,6.25,0
2021-11-10,NOP,2021-11-10 17:00:00,2,0,2,0,0,3.0,5,81.0,45.0,73.95,2
2021-11-10,NYK,2021-11-10 17:00:00,1,0,2,0,0,2.0,3,20.0,12.0,11.75,0
2021-11-10,OKC,2021-11-10 17:00:00,2,0,0,0,0,2.0,3,15.0,5.0,11.25,0
2021-11-10,ORL,2021-11-10 17:00:00,4,0,0,0,0,4.0,4,33.0,12.0,33.0,0
2021-11-10,PHX,2021-11-10 17:00:00,3,0,0,0,0,3.0,4,251.0,240.0,247.25,1
2021-11-10,POR,2021-11-09 17:00:00,0,0,0,0,0,0.0,1,5.0,5.0,1.25,0
2021-11-10,SAC,2021-11-10 17:00:00,3,0,2,0,0,4.0,6,26.0,5.0,18.95,0
2021-11-10,SAS,2021-11-10 17:00:00,5,0,0,0,2,5.0,7,73.0,45.0,63.0,1
2021-11-10,TOR,2021-11-10 17:00:00,3,1,0,0,0,3.75,4,23.0,10.0,22.25,0
2021-11-10,WAS,2021-11-10 17:00:00,6,0,0,0,0,6.0,6,270.0,240.0,270.0,1
2021-11-11,IND,2021-11-11 17:00:00,5,0,0,0,0,5.0,6,46.0,25.0,42.25,1
2021-11-11,LAC,2021-11-11 17:00:00,8,0,0,0,0,8.0,9,280.0,240.0,276.25,1
2021-11-11,MIA,2021-11-11 17:00:00,4,0,3,0,0,5.5,8,48.0,12.0,34.35,0
2021-11-11,PHI,2021-11-11 17:00:00,5,0,2,0,0,6.0,7,33.0,7.0,28.6,0
2021-11-11,TOR,2021-11-11 17:00:00,5,0,0,0,0,5.0,6,32.0,10.0,28.25,0
2021-11-11,UTA,2021-11-11 17:00:00,3,0,0,0,1,3.0,5,25.0,7.0,18.25,0
2021-11-12,ATL,2021-11-12 17:00:00,4,0,2,0,0,5.0,7,33.0,7.0,25.95,0
2021-11-12,BOS,2021-11-12 17:00:00,4,0,0,0,0,4.0,4,27.0,14.0,27.0,1
2021-11-12,BRK,2021-11-12 17:00:00,4,0,0,0,0,4.0,4,18.0,5.0,18.0,0
2021-11-12,CHA,2021-11-12 17:00:00,4,0,0,0,1,4.0,6,28.0,5.0,19.25,0
2021-11-12,CHI,2021-11-12 17:00:00,4,0,0,0,1,4.0,5,25.0,8.0,17.0,0
2021-11-12,CLE,2021-11-12 17:00:00,4,0,0,0,0,4.0,4,18.0,5.0,18.0,0
2021-11-12,DAL,2021-11-12 17:00:00,3,0,0,0,0,3.0,3,13.0,5.0,13.0,0
2021-11-12,DEN,2021-11-12 17:00:00,4,0,0,0,0,4.0,5,23.0,7.0,19.25,0
2021-11-12,DET,2021-11-12 17:00:00,5,0,0,0,1,5.0,6,37.0,12.0,32.0,0
2021-11-12,GSW,2021-11-12 17:00:00,2,0,2,0,0,3.0,4,20.0,7.0,16.7,0
2021-11-12,HOU,2021-11-12 17:00:00,2,0,0,1,0,2.25,3,13.0,5.0,10.45,0
2021-11-12,LAL,2021-11-12 17:00:00,5,0,3,1,0,6.75,10,71.0,14.0,47.25,2
2021-11-12,MEM,2021-11-12 17:00:00,2,0,1,0,0,2.5,4,43.0,25.0,33.75,1
2021-11-12,MIL,2021-11-12 17:00:00,3,0,0,1,0,3.25,4,25.0,10.0,16.5,0
2021-11-12,MIN,2021-11-12 17:00:00,1,0,0,0,0,1.0,2,10.0,5.0,6.25,0
2021-11-12,NOP,2021-11-12 17:00:00,3,0,2,0,1,4.0,7,91.0,45.0,78.95,2
2021-11-12,NYK,2021-11-12 17:00:00,1,0,1,0,0,1.5,3,22.0,12.0,11.65,0
2021-11-12,OKC,2021-11-12 17:00:00,5,0,0,0,0,5.0,5,25.0,5.0,25.0,0
2021-11-12,PHX,2021-11-12 17:00:00,1,1,1,0,0,2.25,3,246.0,240.0,243.6,1
2021-11-12,POR,2021-11-12 17:00:00,0,0,1,0,0,0.5,2,8.0,5.0,2.6,0
2021-11-12,SAC,2021-11-12 17:00:00,3,0,2,0,0,4.0,6,26.0,5.0,18.95,0
2021-11-12,SAS,2021-11-12 17:00:00,7,0,0,0,0,7.0,7,73.0,45.0,73.0,1
2021-11-13,BOS,2021-11-13 17:00:00,3,0,2,1,1,4.25,8,68.0,25.0,27.45,1
2021-11-13,CLE,2021-11-13 17:00:00,4,0,0,0,0,4.0,5,30.0,10.0,26.25,0
2021-11-13,DET,2021-11-13 17:00:00,5,0,0,0,0,5.0,6,37.0,12.0,33.25,0
2021-11-13,IND,2021-11-13 17:00:00,2,0,1,0,0,2.5,3,31.0,25.0,29.35,1
2021-11-13,LAC,2021-11-13 17:00:00,6,0,0,0,0,6.0,7,275.0,240.0,271.25,1
2021-11-13,MEM,2021-11-13 17:00:00,1,0,0,0,0,1.0,2,10.0,5.0,6.25,0
2021-11-13,MIA,2021-11-13 17:00:00,4,0,0,0,1,4.0,6,33.0,10.0,26.25,0
2021-11-13,MIN,2021-11-13 17:00:00,1,0,0,0,0,1.0,2,10.0,5.0,6.25,0
2021-11-13,NOP,2021-11-13 17:00:00,3,0,1,0,0,3.5,5,83.0,45.0,77.6,2
2021-11-13,ORL,2021-11-13 17:00:00,4,0,0,0,0,4.0,4,33.0,12.0,33.0,0
2021-11-13,PHI,2021-11-13 17:00:00,4,0,0,0,1,4.0,5,25.0,7.0,20.0,0
2021-11-13,TOR,2021-11-13 17:00:00,1,0,3,0,0,2.5,4,19.0,10.0,14.05,0
2021-11-13,UTA,2021-11-13 17:00:00,1,0,0,0,0,1.0,2,12.0,7.0,8.25,0
2021-11-13,WAS,2021-11-13 17:00:00,7,0,0,0,0,7.0,7,273.0,240.0,273.0,1
2021-11-14,ATL,2021-11-14 17:00:00,2,0,0,0,1,2.0,3,13.0,7.0,10.0,0
2021-11-14,BRK,2021-11-14 17:00:00,6,0,0,0,0,6.0,7,29.0,5.0,25.25,0
2021-11-14,CHA,2021-11-14 17:00:00,4,0,0,0,2,4.0,6,28.0,5.0,18.0,0
2021-11-14,CHI,2021-11-14 17:00:00,4,0,0,0,1,4.0,6,30.0,8.0,18.25,0
2021-11-14,DEN,2021-11-14 17:00:00,4,0,0,0,0,4.0,5,23.0,7.0,19.25,0
2021-11-14,GSW,2021-11-14 17:00:00,2,0,1,0,0,2.5,3,17.0,7.0,15.35,0
2021-11-14,HOU,2021-11-14 17:00:00,1,0,0,0,1,1.0,2,10.0,5.0,5.0,0
2021-11-14,LAC,2021-11-14 17:00:00,6,0,0,0,0,6.0,7,275.0,240.0,271.25,1
2021-11-14,LAL,2021-11-14 17:00:00,6,0,0,0,3,6.0,10,67.0,14.0,38.25,1
2021-11-14,MIL,2021-11-14 17:00:00,4,0,0,0,1,4.0,5,28.0,10.0,18.0,0
2021-11-14,OKC,2021-11-14 17:00:00,2,0,0,0,4,2.0,6,30.0,5.0,10.0,0
2021-11-14,PHX,2021-11-14 17:00:00,1,1,1,0,0,2.25,3,246.0,240.0,243.6,1
2021-11-14,POR,2021-11-14 17:00:00,1,0,0,0,0,1.0,2,8.0,5.0,4.25,0
2021-11-14,SAS,2021-11-14 17:00:00,6,0,0,0,1,6.0,8,80.0,45.0,73.25,1
2021-11-15,ATL,2021-11-15 17:00:00,2,0,1,0,0,2.5,4,60.0,45.0,54.6,1
2021-11-15,BOS,2021-11-15 17:00:00,3,0,0,2,0,3.5,5,28.0,14.0,22.9,1
2021-11-15,CHI,2021-11-15 17:00:00,3,0,0,0,2,3.0,6,31.0,8.0,14.25,0
2021-11-15,CLE,2021-11-15 17:00:00,5,1,0,0,0,5.75,7,40.0,10.0,35.5,0
2021-11-15,DAL,2021-11-15 17:00:00,3,0,0,0,0,3.0,3,13.0,5.0,13.0,0
2021-11-15,DEN,2021-11-15 17:00:00,4,1,0,1,0,5.0,7,36.0,10.0,23.0,0
2021-11-15,DET,2021-11-15 17:00:00,3,0,0,0,2,3.0,5,36.0,12.0,26.0,0
2021-11-15,HOU,2021-11-15 17:00:00,1,0,1,0,0,1.5,3,13.0,5.0,7.6,0
2021-11-15,IND,2021-11-15 17:00:00,2,0,1,0,0,2.5,3,33.0,25.0,31.35,1
2021-11-15,LAL,2021-11-15 17:00:00,6,0,0,1,0,6.25,8,48.0,14.0,37.45,1
2021-11-15,MEM,2021-11-15 17:00:00,1,0,0,0,0,1.0,2,10.0,5.0,6.25,0
2021-11-15,MIA,2021-11-15 17:00:00,2,0,1,1,0,2.75,4,23.0,10.0,14.95,0
2021-11-15,MIN,2021-11-15 17:00:00,3,0,1,0,0,3.5,5,23.0,5.0,17.6,0
2021-11-15,NOP,2021-11-15 17:00:00,2,0,0,0,0,2.0,2,70.0,45.0,70.0,2
2021-11-15,NYK,2021-11-15 17:00:00,1,0,1,0,0,1.5,2,17.0,12.0,10.4,0
2021-11-15,OKC,2021-11-15 17:00:00,1,0,1,0,0,1.5,3,13.0,5.0,7.6,0
2021-11-15,ORL,2021-11-15 17:00:00,4,0,1,0,0,4.5,5,43.0,12.0,37.5,0
2021-11-15,PHX,2021-11-15 17:00:00,1,0,1,1,0,1.75,4,251.0,240.0,243.05,1
2021-11-15,POR,2021-11-15 17:00:00,0,0,2,0,0,1.0,3,18.0,10.0,7.1,0
2021-11-15,SAC,2021-11-15 17:00:00,3,0,0,0,0,3.0,3,15.0,5.0,15.0,0
2021-11-15,TOR,2021-11-15 17:00:00,3,1,2,0,0,4.75,6,29.0,10.0,24.95,0
2021-11-15,WAS,2021-11-15 17:00:00,4,0,0,0,0,4.0,4,258.0,240.0,258.0,1
2021-11-16,BRK,2021-11-16 17:00:00,5,0,0,0,1,5.0,6,31.0,10.0,26.0,0
2021-11-16,GSW,2021-11-16 17:00:00,2,0,0,1,0,2.25,3,17.0,7.0,14.45,0
2021-11-16,LAC,2021-11-16 17:00:00,5,0,1,0,0,5.5,7,280.0,240.0,270.75,1
2021-11-16,PHI,2021-11-16 17:00:00,5,0,0,0,0,5.0,6,28.0,7.0,24.25,0
2021-11-16,SAS,2021-11-16 17:00:00,6,0,0,0,0,6.0,6,72.0,45.0,72.0,1
2021-11-16,UTA,2021-11-16 17:00:00,1,0,1,0,2,1.5,5,25.0,7.0,9.6,0
2021-11-17,ATL,2021-11-17 17:00:00,2,0,2,0,0,3.0,4,58.0,45.0,54.7,1
2021-11-17,BOS,2021-11-17 17:00:00,2,0,1,0,0,2.5,3,22.0,14.0,20.35,1
2021-11-17,BRK,2021-11-17 17:00:00,5,0,0,0,0,5.0,6,31.0,10.0,27.25,0
2021-11-17,CHA,2021-11-17 17:00:00,1,0,0,1,0,1.25,2,6.0,3.0,3.45,0
2021-11-17,CHI,2021-11-17 17:00:00,3,0,1,1,0,3.75,6,31.0,10.0,19.2,0
2021-11-17,CLE,2021-11-17 17:00:00,5,0,0,1,0,5.25,6,33.0,10.0,27.05,0
2021-11-17,DAL,2021-11-17 17:00:00,2,0,0,0,0,2.0,2,13.0,10.0,13.0,0
2021-11-17,DET,2021-11-17 17:00:00,5,0,0,0,0,5.0,5,34.0,12.0,34.0,0
2021-11-17,HOU,2021-11-17 17:00:00,2,0,1,0,0,2.5,3,13.0,5.0,11.35,0
2021-11-17,IND,2021-11-17 17:00:00,2,0,1,0,0,2.5,3,33.0,25.0,31.35,1
2021-11-17,LAL,2021-11-17 17:00:00,6,0,0,1,0,6.25,7,43.0,14.0,36.2,1
2021-11-17,MIA,2021-11-17 17:00:00,4,0,0,0,3,4.0,7,41.0,10.0,18.0,0
2021-11-17,MIL,2021-11-17 17:00:00,2,0,0,2,0,2.5,5,21.0,7.0,12.15,0
2021-11-17,MIN,2021-11-17 17:00:00,2,0,2,0,0,3.0,5,21.0,5.0,13.95,0
2021-11-17,NOP,2021-11-17 17:00:00,2,0,0,0,0,2.0,2,70.0,45.0,70.0,2
2021-11-17,NYK,2021-11-17 17:00:00,3,0,0,0,0,3.0,3,22.0,12.0,22.0,0
2021-11-17,OKC,2021-11-17 17:00:00,2,0,0,0,0,2.0,3,15.0,5.0,11.25,0
2021-11-17,ORL,2021-11-17 17:00:00,4,0,0,0,1,4.0,5,43.0,12.0,33.0,0
2021-11-17,PHX,2021-11-17 17:00:00,2,0,0,0,0,2.0,3,248.0,240.0,244.25,1
2021-11-17,POR,2021-11-17 17:00:00,0,0,2,0,0,1.0,3,18.0,10.0,7.1,0
2021-11-17,SAC,2021-11-17 17:00:00,3,0,0,0,0,3.0,3,15.0,5.0,15.0,0
2021-11-17,WAS,2021-11-17 17:00:00,3,0,0,0,0,3.0,3,255.0,240.0,255.0,1
2021-11-18,CLE,2021-11-18 17:00:00,5,0,0,0,0,5.0,6,31.0,10.0,27.25,0
2021-11-18,DEN,2021-11-18 17:00:00,4,0,1,1,0,4.75,6,38.0,10.0,27.85,0
2021-11-18,GSW,2021-11-18 17:00:00,3,0,0,0,1,3.0,4,21.0,7.0,18.0,0
2021-11-18,LAC,2021-11-18 17:00:00,6,1,1,0,0,7.25,9,286.0,240.0,276.0,1
2021-11-18,MEM,2021-11-18 17:00:00,2,0,0,0,3,2.0,6,30.0,5.0,11.25,0
2021-11-18,MIA,2021-11-18 17:00:00,2,0,2,2,0,3.5,7,41.0,10.0,19.05,0
2021-11-18,MIN,2021-11-18 17:00:00,1,0,2,0,0,2.0,4,16.0,5.0,8.95,0
2021-11-18,PHI,2021-11-18 17:00:00,7,0,0,0,0,7.0,8,38.0,7.0,34.25,0
2021-11-18,SAS,2021-11-18 17:00:00,5,0,0,0,1,5.0,6,70.0,45.0,65.0,1
2021-11-18,TOR,2021-11-18 17:00:00,3,2,0,1,0,4.75,6,29.0,10.0,24.95,0
2021-11-18,UTA,2021-11-18 17:00:00,3,0,0,0,1,3.0,5,27.0,7.0,16.25,0
2021-11-18,WAS,2021-11-18 17:00:00,5,0,1,0,0,5.5,7,276.0,240.0,267.85,1
2021-11-19,BOS,2021-11-19 17:00:00,4,0,2,0,0,5.0,6,42.0,14.0,34.85,1
2021-11-19,BRK,2021-11-19 17:00:00,6,0,0,0,0,6.0,6,29.0,10.0,29.0,0
2021-11-19,CHA,2021-11-19 17:00:00,6,0,0,0,0,6.0,6,28.0,5.0,28.0,0
2021-11-19,CHI,2021-11-19 17:00:00,3,0,0,0,2,3.0,5,23.0,5.0,13.0,0
2021-11-19,DAL,2021-11-19 17:00:00,4,0,0,0,0,4.0,4,23.0,10.0,23.0,0
2021-11-19,DEN,2021-11-19 17:00:00,4,0,1,2,0,5.0,8,46.0,10.0,29.55,0
2021-11-19,DET,2021-11-19 17:00:00,5,0,0,0,0,5.0,5,34.0,12.0,34.0,0
2021-11-19,GSW,2021-11-19 17:00:00,6,0,0,0,0,6.0,7,32.0,7.0,28.25,0
2021-11-19,IND,2021-11-19 17:00:00,2,0,1,0,0,2.5,3,33.0,25.0,31.35,1
2021-11-19,LAC,2021-11-19 17:00:00,6,0,1,0,0,6.5,8,271.0,240.0,265.6,1
2021-11-19,LAL,2021-11-19 17:00:00,5,0,1,1,0,5.75,7,40.0,14.0,35.8,1
2021-11-19,MIL,2021-11-19 17:00:00,4,0,0,0,0,4.0,4,20.0,7.0,20.0,0
2021-11-19,NOP,2021-11-19 17:00:00,2,0,1,0,0,2.5,3,73.0,45.0,71.35,2
2021-11-19,OKC,2021-11-19 17:00:00,5,0,0,0,0,5.0,6,30.0,5.0,26.25,0
2021-11-19,ORL,2021-11-19 17:00:00,4,0,1,0,0,4.5,5,36.0,12.0,34.35,0
2021-11-19,PHX,2021-11-19 17:00:00,2,0,0,0,0,2.0,2,243.0,240.0,243.0,1
2021-11-19,SAC,2021-11-19 17:00:00,1,0,0,0,0,1.0,2,10.0,5.0,6.25,0
2021-11-19,TOR,2021-11-19 17:00:00,4,0,1,0,0,4.5,6,31.0,10.0,25.6,0
2021-11-20,ATL,2021-11-20 17:00:00,2,0,0,0,3,2.0,5,67.0,45.0,52.0,1
2021-11-20,BOS,2021-11-20 17:00:00,1,1,0,1,0,2.0,4,32.0,14.0,19.0,1
2021-11-20,CHA,2021-11-20 17:00:00,7,0,0,0,0,7.0,8,38.0,5.0,34.25,0
2021-11-20,HOU,2021-11-20 17:00:00,2,0,0,0,0,2.0,2,8.0,5.0,8.0,0
2021-11-20,IND,2021-11-20 17:00:00,2,0,1,0,0,2.5,4,38.0,25.0,32.6,1
2021-11-20,MEM,2021-11-20 17:00:00,3,1,0,0,0,3.75,5,26.0,10.0,21.5,0
2021-11-20,MIA,2021-11-20 17:00:00,2,0,0,0,2,2.0,4,16.0,7.0,10.0,0
2021-11-20,MIL,2021-11-20 17:00:00,2,1,1,0,0,3.25,5,21.0,7.0,14.85,0
2021-11-20,MIN,2021-11-20 17:00:00,1,0,2,0,0,2.0,4,16.0,5.0,8.95,0
2021-11-20,NOP,2021-11-20 17:00:00,4,0,0,0,0,4.0,5,83.0,45.0,79.25,2
2021-11-20,NYK,2021-11-20 17:00:00,2,0,0,0,1,2.0,3,20.0,12.0,8.0,0
2021-11-20,OKC,2021-11-20 17:00:00,5,0,0,0,0,5.0,6,30.0,5.0,26.25,0
2021-11-20,ORL,2021-11-20 17:00:00,5,0,0,0,0,5.0,6,48.0,12.0,44.25,0
2021-11-20,PHI,2021-11-20 17:00:00,6,0,1,0,0,6.5,8,36.0,5.0,29.5,0
2021-11-20,POR,2021-11-20 17:00:00,0,0,0,1,0,0.25,1,3.0,3.0,0.44999999999999996,0
2021-11-20,SAC,2021-11-20 17:00:00,1,0,0,0,0,1.0,2,10.0,5.0,6.25,0
2021-11-20,UTA,2021-11-20 17:00:00,4,0,0,0,0,4.0,5,25.0,5.0,21.25,0
2021-11-20,WAS,2021-11-20 17:00:00,3,0,0,0,1,3.0,4,263.0,240.0,255.0,1
2021-11-21,CHI,2021-11-21 17:00:00,5,0,0,1,0,5.25,6,35.0,10.0,26.5,0
2021-11-21,DAL,2021-11-21 17:00:00,3,0,0,0,1,3.0,5,28.0,10.0,21.25,0
2021-11-21,DEN,2021-11-21 17:00:00,4,0,1,0,0,4.5,5,28.0,10.0,26.35,0
2021-11-21,DET,2021-11-21 17:00:00,4,0,0,0,2,4.0,6,49.0,12.0,34.0,0
2021-11-21,GSW,2021-11-21 17:00:00,3,0,2,1,0,4.25,7,36.0,7.0,23.65,0
2021-11-21,LAC,2021-11-21 17:00:00,5,0,0,0,0,5.0,6,265.0,240.0,261.25,1
2021-11-21,LAL,2021-11-21 17:00:00,5,0,0,0,2,5.0,7,40.0,14.0,34.0,1
2021-11-21,NYK,2021-11-21 17:00:00,2,0,1,0,0,2.5,4,19.0,6.0,13.6,0
2021-11-21,PHX,2021-11-21 17:00:00,3,0,0,0,0,3.0,3,247.0,240.0,247.0,1
2021-11-21,TOR,2021-11-21 17:00:00,2,2,0,0,0,3.5,4,23.0,10.0,19.75,0
2021-11-22,ATL,2021-11-22 17:00:00,2,0,1,0,0,2.5,3,55.0,45.0,53.35,1
2021-11-22,BOS,2021-11-22 17:00:00,0,0,1,2,2,1.0,5,40.0,14.0,3.3,0
2021-11-22,BRK,2021-11-22 17:00:00,5,0,0,0,0,5.0,5,26.0,10.0,26.0,0
2021-11-22,CHA,2021-11-22 17:00:00,4,1,0,0,0,4.75,5,23.0,5.0,22.25,0
2021-11-22,CHI,2021-11-22 17:00:00,2,0,1,1,3,2.75,8,43.0,10.0,14.1,0
2021-11-22,CLE,2021-11-22 17:00:00,2,2,0,0,0,3.5,4,19.0,10.0,15.75,0
2021-11-22,HOU,2021-11-22 17:00:00,2,0,1,0,0,2.5,3,13.0,5.0,11.35,0
2021-11-22,IND,2021-11-22 17:00:00,1,0,0,0,0,1.0,2,30.0,25.0,26.25,1
2021-11-22,MEM,2021-11-22 17:00:00,3,1,0,0,0,3.75,5,26.0,10.0,21.5,0
2021-11-22,MIL,2021-11-22 17:00:00,3,0,0,1,0,3.25,4,16.0,7.0,13.45,0
2021-11-22,MIN,2021-11-22 17:00:00,0,0,2,0,0,1.0,3,11.0,5.0,3.95,0
2021-11-22,NOP,2021-11-22 17:00:00,3,0,1,0,0,3.5,4,78.0,45.0,76.35,2
2021-11-22,OKC,2021-11-22 17:00:00,4,0,1,0,0,4.5,5,30.0,10.0,24.5,0
2021-11-22,ORL,2021-11-22 17:00:00,6,0,0,0,0,6.0,6,46.0,12.0,46.0,0
